,person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G
14845,23,35000,4.0,1800,10.59,0,0.05,N,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
14846,23,104736,3.0,25000,14.11,1,0.24,Y,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14847,24,26400,4.0,9600,7.49,0,0.36,N,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
14848,24,35000,0.0,1800,7.14,0,0.05,N,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
14849,21,26400,3.0,3000,14.54,0,0.11,N,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14851,26,35000,3.0,1800,11.36,0,0.05,N,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
14852,22,117000,6.0,11000,6.92,0,0.09,N,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
14853,25,30000,9.0,1800,8.49,1,0.06,N,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
14854,21,117000,3.0,4800,14.54,0,0.04,N,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14855,26,26400,8.0,8000,5.79,0,0.3,N,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14856,26,117000,10.0,7200,10.74,0,0.06,N,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
14857,23,117000,7.0,3700,10.74,0,0.03,N,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
14858,26,117000,8.0,6000,7.51,0,0.05,N,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14860,22,89250,3.0,25000,12.53,1,0.24,N,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
14861,23,117000,8.0,14000,15.68,0,0.12,Y,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14862,22,26400,1.0,7300,13.61,0,0.28,Y,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
14863,23,37500,0.0,1800,8.94,0,0.05,N,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
14864,22,117000,6.0,7500,13.24,0,0.06,N,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14865,25,117014,5.0,8400,7.29,0,0.07,N,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
14866,23,117696,2.0,15000,6.03,0,0.13,N,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
14867,24,117996,6.0,18000,17.04,0,0.15,Y,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14868,24,118000,4.0,28000,7.9,0,0.24,N,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
14870,26,118000,4.0,25000,7.9,0,0.21,N,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14871,26,40000,0.0,1800,13.23,0,0.04,Y,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
14872,24,118000,8.0,5000,5.42,0,0.04,N,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14875,25,118000,8.0,15000,7.88,0,0.13,N,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14876,25,118000,8.0,25000,11.12,0,0.21,N,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14877,23,118000,4.0,12000,13.11,0,0.1,N,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
14878,23,47000,1.0,15000,12.04,1,0.32,Y,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
14879,21,118000,5.0,14000,7.88,0,0.12,N,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
14881,25,118000,9.0,2000,7.12,0,0.02,N,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14882,25,118189,9.0,25000,11.49,0,0.21,N,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
14883,22,48000,6.0,15000,15.96,1,0.31,N,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
14886,22,118812,6.0,15000,13.35,0,0.13,N,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
14887,24,42000,8.0,15000,15.27,1,0.36,N,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
14888,22,119000,6.0,35000,16.49,0,0.29,N,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14889,22,107000,6.0,24000,19.69,1,0.22,Y,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14890,22,42000,6.0,15000,9.63,1,0.36,N,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
14892,23,48000,5.0,15000,6.91,1,0.31,N,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
14893,26,119000,3.0,9000,7.74,0,0.08,N,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14894,26,119000,6.0,15000,14.42,0,0.13,N,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
14895,23,119496,7.0,12000,7.88,0,0.1,N,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
14896,23,119500,4.0,24000,7.51,0,0.2,N,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14897,24,119500,8.0,3500,12.18,0,0.03,N,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14898,22,26000,2.0,7100,7.49,0,0.27,N,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
14899,25,120000,4.0,10000,9.91,0,0.08,N,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
14901,23,48000,2.0,15000,10.75,1,0.31,N,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
14902,22,48000,6.0,15000,7.51,1,0.31,N,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
14903,21,48000,1.0,15000,11.48,1,0.31,N,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
14904,24,120000,8.0,10000,6.03,0,0.08,N,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
14905,26,120000,10.0,23000,6.62,0,0.19,N,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14906,22,48000,5.0,15000,11.89,1,0.31,N,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
14907,24,120000,8.0,20000,7.9,0,0.17,N,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
14910,23,120000,7.0,4400,11.71,0,0.04,N,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
14911,23,48800,3.0,15000,11.36,1,0.31,N,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
14912,25,43000,9.0,15000,15.57,1,0.35,N,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
14913,25,49000,5.0,15000,12.18,1,0.31,N,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
14914,24,49812,4.0,15000,6.17,0,0.3,N,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
14915,25,120000,1.0,3000,14.27,0,0.03,Y,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
14916,22,120000,6.0,8000,12.69,0,0.07,N,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
14917,22,120000,3.0,8900,11.71,0,0.07,N,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
14918,22,50000,6.0,15000,6.03,0,0.3,N,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
14919,25,120000,5.0,21000,7.9,0,0.17,N,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14920,25,120000,5.0,28000,7.9,0,0.23,N,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14921,23,120000,4.0,2400,12.42,0,0.02,N,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
14922,25,120000,7.0,15000,14.65,0,0.13,N,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
14924,26,50000,3.0,15000,9.91,0,0.3,N,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
14925,24,50000,0.0,15000,13.49,0,0.3,Y,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
14926,25,120000,5.0,10000,6.62,0,0.08,N,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
14927,24,25920,4.0,3250,15.99,0,0.13,Y,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14928,23,120000,7.0,10000,9.91,0,0.08,N,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14929,23,120000,8.0,4000,10.65,0,0.03,N,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
14930,22,25899,7.0,6250,12.69,0,0.24,N,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
14931,23,120000,3.0,5000,8.9,0,0.04,N,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
14932,24,120000,3.0,7000,15.62,0,0.06,N,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
14933,25,120000,9.0,5000,8.49,0,0.04,N,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
14934,26,120000,10.0,5600,13.49,0,0.05,Y,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
14935,23,120000,7.0,8500,5.42,0,0.07,N,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
14936,22,44000,5.0,15000,11.11,1,0.34,N,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
14937,23,120000,3.0,30000,11.49,0,0.25,N,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
14938,22,120000,0.0,16800,15.62,0,0.14,N,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14939,26,120000,11.0,10000,5.99,0,0.08,N,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
14940,23,50000,7.0,15000,10.37,0,0.3,N,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
14942,24,91800,8.0,10000,19.29,1,0.09,N,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14943,26,108000,8.0,15000,11.49,1,0.14,N,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14944,25,120000,9.0,21000,13.49,0,0.17,N,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
14945,23,120000,7.0,12000,5.42,0,0.1,N,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
14946,25,120000,2.0,10000,20.99,0,0.08,N,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
14947,22,120000,3.0,5000,14.79,0,0.04,N,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
14948,24,120000,9.0,20000,9.99,0,0.17,N,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
14949,24,120000,8.0,5275,5.42,0,0.04,N,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
14950,23,120000,7.0,6000,6.99,0,0.05,N,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
14951,23,50000,1.0,15000,13.61,0,0.3,N,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
14952,22,120000,6.0,12000,7.49,0,0.1,N,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
14953,24,120000,5.0,16000,6.99,0,0.13,N,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14954,23,50000,7.0,15000,7.88,0,0.3,N,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
14955,24,91800,8.0,5000,15.99,1,0.05,N,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
14956,23,120000,5.0,6000,9.99,0,0.05,N,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
14957,25,44000,1.0,15000,14.59,1,0.34,N,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
14958,24,50000,2.0,15000,11.36,0,0.3,N,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
14959,24,120000,3.0,4800,5.99,0,0.04,N,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
14960,24,120000,8.0,20000,12.99,0,0.17,Y,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
14961,23,120000,7.0,3600,10.59,0,0.03,N,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
14962,22,120000,3.0,22000,7.49,0,0.18,N,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
14963,23,120000,7.0,3750,5.42,0,0.03,N,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14964,26,120000,5.0,13000,10.99,0,0.11,N,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
14965,25,120000,7.0,14500,7.49,0,0.12,N,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
14966,26,120000,10.0,5000,13.49,0,0.04,Y,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
14967,26,120000,5.0,8000,7.29,0,0.07,N,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
14968,25,120000,9.0,10000,5.42,0,0.08,N,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14969,26,50004,3.0,15000,13.72,0,0.3,Y,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
14970,22,50004,6.0,15000,15.05,0,0.3,Y,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
14973,24,120000,8.0,14000,10.74,0,0.12,N,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14974,22,44172,4.0,15000,10.37,1,0.34,N,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
14975,26,50400,10.0,15000,10.75,0,0.3,N,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
14976,25,120000,9.0,28000,10.74,0,0.23,N,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14977,25,50500,4.0,15000,11.14,0,0.3,N,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
14978,25,120000,9.0,10000,10.37,0,0.08,N,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
14979,26,120000,10.0,10000,5.42,0,0.08,N,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
14981,22,120000,2.0,17400,7.66,0,0.14,N,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
14982,22,51000,6.0,15000,11.11,0,0.29,N,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
14983,23,120000,7.0,6000,13.06,0,0.05,N,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
14984,25,25000,9.0,6000,7.51,0,0.24,N,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
14985,24,51000,6.0,15000,11.12,0,0.29,N,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
14986,23,120000,2.0,24250,16.02,0,0.2,Y,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14987,25,51000,1.0,15000,13.48,0,0.29,Y,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
14988,23,120000,7.0,16000,10.37,0,0.13,N,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14989,24,120000,8.0,15000,15.28,0,0.13,N,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14991,25,120000,2.0,13000,9.99,0,0.11,N,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
14993,26,91800,10.0,10000,16.32,1,0.09,Y,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14994,24,51500,8.0,15000,8.49,0,0.29,N,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
14997,24,51996,2.0,15000,13.22,0,0.29,N,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
14998,26,120000,2.0,10000,5.42,0,0.08,N,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
14999,24,120000,8.0,8400,13.72,0,0.07,Y,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15000,23,46000,3.0,15000,16.0,1,0.33,N,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
15001,23,52000,7.0,15000,14.26,0,0.29,N,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
15002,24,120000,0.0,25000,15.2,0,0.21,Y,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15003,25,52000,4.0,15000,12.18,0,0.29,N,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
15004,25,120000,9.0,25000,13.72,0,0.21,N,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15005,25,120000,7.0,4000,5.42,0,0.03,N,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15006,22,52500,2.0,15000,10.37,0,0.29,N,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
15007,25,120000,5.0,9500,5.42,0,0.08,N,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15010,24,120000,1.0,3000,6.39,0,0.03,N,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15012,23,120000,2.0,6000,6.76,0,0.05,N,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15013,23,120000,7.0,8000,13.61,0,0.07,Y,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15014,24,91800,8.0,15000,16.32,1,0.14,Y,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15015,22,52596,1.0,15000,10.74,0,0.29,N,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
15016,26,120000,3.0,4600,6.39,0,0.04,N,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15017,23,120000,8.0,10000,7.88,0,0.08,N,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15018,26,120000,8.0,4000,7.14,0,0.03,N,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15020,23,120000,7.0,10000,7.51,0,0.08,N,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15021,23,120000,7.0,4900,7.14,0,0.04,N,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15022,24,23000,2.0,1600,7.68,0,0.07,N,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
15023,25,25000,1.0,1600,9.99,0,0.06,N,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
15024,24,120000,2.0,12000,7.51,0,0.1,N,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15025,25,25000,4.0,1600,12.98,0,0.06,N,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
15026,24,25000,3.0,1600,12.53,0,0.06,N,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
15028,23,26000,1.0,1600,16.29,1,0.06,Y,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
15029,25,120000,4.0,6000,6.76,0,0.05,N,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15030,26,120000,10.0,10000,14.59,0,0.08,Y,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15031,22,26880,2.0,1600,11.12,0,0.06,N,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
15032,22,28150,0.0,1600,6.39,0,0.06,N,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
15033,25,28800,2.0,1600,6.62,0,0.06,N,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
15034,23,29124,3.0,1600,10.83,0,0.05,N,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
15035,26,120000,10.0,10000,12.73,0,0.08,N,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15036,26,120000,10.0,15000,13.11,0,0.13,Y,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15037,25,30000,8.0,1600,16.29,0,0.05,N,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
15038,24,91800,0.0,16000,14.22,1,0.15,N,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
15039,21,120000,5.0,15000,10.25,0,0.13,N,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
15040,22,31000,2.0,1600,9.32,0,0.05,N,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
15041,26,120000,0.0,20000,13.85,0,0.17,N,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15042,23,120000,0.0,25000,15.31,0,0.21,N,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15043,24,120000,8.0,21000,14.26,0,0.17,Y,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
15044,25,25000,4.0,17500,14.22,0,0.7,N,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
15045,26,25000,1.0,5000,9.88,0,0.2,N,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15046,23,29000,0.0,1600,7.88,1,0.06,N,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
15047,24,37500,2.0,1600,11.03,0,0.04,Y,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
15048,26,32000,5.0,1600,14.46,1,0.05,Y,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
15049,23,120000,8.0,14000,8.94,0,0.12,N,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15050,25,25000,4.0,2000,10.99,0,0.08,N,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
15051,22,25000,6.0,13000,7.88,0,0.52,N,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15052,23,120000,0.0,17000,8.94,0,0.14,N,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15053,24,32400,0.0,1600,13.98,1,0.05,N,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
15055,22,120000,5.0,18000,8.94,0,0.15,N,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15056,26,120000,10.0,16000,8.94,0,0.13,N,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15057,22,120000,3.0,9600,13.22,0,0.08,Y,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
15058,26,120000,1.0,20000,17.74,0,0.17,Y,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
15060,24,120000,1.0,25000,18.53,0,0.21,N,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15061,23,25000,1.0,8000,8.59,0,0.32,N,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15062,26,120000,10.0,20000,13.79,0,0.17,Y,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
15063,23,45000,6.0,1600,10.08,0,0.04,N,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
15064,23,48000,4.0,1600,13.98,0,0.03,N,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
15065,24,120000,0.0,15200,12.21,0,0.13,N,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
15066,22,48000,1.0,1600,14.26,0,0.03,N,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
15067,23,108000,7.0,18000,11.26,1,0.17,N,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15068,23,53616,6.0,1600,12.42,0,0.03,N,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
15069,23,120000,7.0,20000,12.21,0,0.17,N,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
15070,24,120000,0.0,16000,9.63,0,0.13,N,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15071,21,51000,5.0,1600,15.62,1,0.03,N,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
15072,23,60000,1.0,1600,13.99,0,0.03,Y,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
15074,21,54000,0.0,1600,14.96,1,0.03,N,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
15075,24,62000,1.0,1600,13.85,0,0.03,Y,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
15076,25,120000,9.0,20000,11.14,0,0.17,N,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15077,24,108000,1.0,25000,13.99,1,0.23,Y,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15078,26,120000,7.0,25000,15.76,0,0.21,N,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15079,23,120000,0.0,23000,11.03,0,0.19,N,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15080,26,120000,8.0,25000,9.76,0,0.21,N,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15081,24,120000,8.0,9500,11.66,0,0.08,Y,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
15082,25,120000,3.0,3000,10.14,0,0.03,N,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15083,23,70000,7.0,1600,11.14,0,0.02,N,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
15084,22,82000,2.0,1600,11.89,0,0.02,N,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
15085,22,24996,2.0,13000,8.88,0,0.52,N,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15088,22,120456,6.0,20000,14.96,0,0.17,Y,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15089,21,24996,5.0,5000,7.51,0,0.2,N,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15090,22,34480,4.0,1550,15.21,0,0.04,Y,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
15091,25,120775,9.0,15000,13.11,0,0.12,N,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15092,26,26989,2.0,1525,15.23,0,0.06,Y,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
